,Date,Close,Volume
1607,736282,36.290000915527344,32761000
1608,736283,36.75400161743164,19510000
1609,736284,36.7859992980957,17172000
1610,736285,37.731998443603516,24435500
1611,736286,37.00400161743164,26051500
1612,736289,36.90399932861328,21805000
1613,736290,38.23400115966797,28017000
1614,736291,38.62799835205078,24459500
1615,736293,39.33000183105469,11830500
1616,736296,39.2239990234375,22646000
1617,736297,37.91400146484375,22196500
1618,736298,37.880001068115234,17735500
1619,736299,36.375999450683594,25632000
1620,736300,36.29399871826172,20211500
1621,736303,37.36000061035156,20361000
1622,736304,37.16999816894531,16958000
1623,736305,38.630001068115234,27309500
1624,736306,38.45800018310547,15970500
1625,736307,38.43600082397461,13612500
1626,736310,38.486000061035156,12194500
1627,736311,39.630001068115234,34119500
1628,736312,39.737998962402344,20754500
1629,736313,39.51599884033203,16098000
1630,736314,40.49800109863281,18984500
1631,736317,40.54600143432617,17440500
1632,736318,41.757999420166016,23445500
1633,736319,41.540000915527344,26038000
1634,736320,41.689998626708984,15555500
1635,736321,42.667999267578125,23352500
1636,736325,43.90599822998047,29578500
1637,736326,43.948001861572266,18912500
1638,736327,42.93600082397461,20225000
1639,736328,42.737998962402344,23213000
1640,736332,43.39799880981445,29616500
1641,736333,45.39799880981445,56067500
1642,736334,45.349998474121094,29558500
1643,736335,45.801998138427734,27639500
1644,736338,46.25600051879883,19897500
1645,736339,45.9739990234375,18300000
1646,736340,45.94599914550781,18254000
1647,736341,45.917999267578125,18951000
1648,736342,47.54999923706055,30465000
1649,736346,47.11600112915039,23087500
1650,736347,47.672000885009766,18845000
1651,736348,48.75199890136719,38661500
1652,736349,48.94599914550781,21021500
1653,736352,49.784000396728516,31314500
1654,736353,50.922000885009766,24827500
1655,736354,50.89400100708008,25713000
1656,736355,50.50199890136719,15760500
1657,736356,50.59000015258789,15831500
1658,736359,50.125999450683594,19005500
1659,736360,50.38600158691406,20580500
1660,736361,49.847999572753906,19794000
1661,736362,50.310001373291016,12499000
1662,736363,50.26599884033203,10933500
1663,736366,51.55400085449219,17812500
1664,736367,51.49599838256836,21224000
1665,736368,52.41600036621094,19665000
1666,736369,53.84000015258789,39101000
1667,736370,53.84600067138672,18098500
1668,736373,56.119998931884766,35148000
1669,736374,56.19599914550781,36726000
1670,736375,55.95199966430664,24739500
1671,736376,53.790000915527344,35386500
1672,736377,54.44599914550781,31285500
1673,736381,55.47800064086914,28383500
1674,736382,54.70199966430664,43775000
1675,736383,51.198001861572266,74576000
1676,736384,51.400001525878906,40858000
1677,736387,49.24599838256836,57304000
1678,736388,49.99800109863281,30390500
1679,736389,50.00400161743164,24047500
1680,736390,50.09600067138672,16759000
1681,736391,50.31399917602539,14597000
1682,736394,50.242000579833984,16777500
1683,736395,49.71799850463867,17297500
1684,736396,49.374000549316406,18626000
1685,736397,48.97999954223633,19396500
1686,736398,48.737998962402344,15331500
1687,736401,49.23400115966797,15113000
1688,736402,51.599998474121094,37992000
1689,736403,51.145999908447266,26654000
1690,736404,52.40999984741211,35661000
1691,736405,52.29999923706055,32487500
1692,736408,52.38399887084961,18071500
1693,736409,50.13600158691406,34543000
1694,736410,51.00199890136719,20296500
1695,736411,50.95600128173828,16601000
1696,736412,52.63199996948242,28236500
1697,736415,54.04399871826172,31154000
1698,736416,55.4900016784668,39938000
1699,736417,55.47600173950195,18381000
1700,736418,55.58399963378906,20742000
1701,736419,55.65999984741211,16473000
1702,736422,59.70399856567383,69443000
1703,736423,60.7400016784668,50673000
1704,736424,59.0,39404500
1705,736425,59.7400016784668,27603000
1706,736426,60.507999420166016,22898000
1707,736429,62.47800064086914,38322500
1708,736430,61.742000579833984,28623000
1709,736431,59.36800003051758,30253500
1710,736432,60.79999923706055,46423000
1711,736436,60.28799819946289,20693500
1712,736437,60.04999923706055,15178500
1713,736438,61.104000091552734,19490000
1714,736439,60.50199890136719,30747000
1715,736440,61.119998931884766,22549000
1716,736443,61.60599899291992,25417500
1717,736444,62.757999420166016,33688500
1718,736445,62.034000396728516,23475000
1719,736446,61.72600173950195,17343000
1720,736447,62.81399917602539,22527500
1721,736450,64.56600189208984,44148000
1722,736451,63.77799987792969,26914000
1723,736452,62.20399856567383,35667000
1724,736453,59.09199905395508,70760000
1725,736454,61.66999816894531,40886500
1726,736457,61.4379997253418,35032500
1727,736458,64.25199890136719,48382500
1728,736459,65.04399871826172,28708000
1729,736460,64.62000274658203,23769000
1730,736461,64.96199798583984,20608000
1731,736464,63.17599868774414,38110000
1732,736465,63.402000427246094,20762500
1733,736466,61.22200012207031,33559500
1734,736467,62.61199951171875,28269000
1735,736468,62.16600036621094,23438000
1736,736471,62.06999969482422,21646000
1737,736472,60.77199935913086,21592000
1738,736473,62.04399871826172,25166500
1739,736474,63.36600112915039,25070000
1740,736475,65.02799987792969,39011000
1741,736479,67.0199966430664,38914500
1742,736480,68.2020034790039,49817000
1743,736481,68.0739974975586,38040000
1744,736482,67.97000122070312,27951000
1745,736485,69.46399688720703,33922000
1746,736486,70.56999969482422,55434000
1747,736487,71.93000030517578,46990000
1748,736488,74.0,45307500
1749,736489,71.46399688720703,86307000
1750,736492,71.802001953125,52588500
1751,736493,75.19000244140625,59039500
1752,736494,76.13200378417969,64092000
1753,736495,75.06800079345703,52132500
1754,736496,74.27999877929688,33655000
1755,736499,73.95999908447266,32746500
1756,736500,74.447998046875,37193500
1757,736501,75.27999877929688,24616000
1758,736502,76.52200317382812,37649000
1759,736503,76.69000244140625,32229000
1760,736506,75.49800109863281,33020500
1761,736507,72.4739990234375,34982000
1762,736508,74.24800109863281,31512500
1763,736509,72.1500015258789,41105000
1764,736510,72.3219985961914,29242500
